"COUNTRY","BOP_ACCOUNTING_ENTRY","INDICATOR","UNIT","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE"
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2007-Q1","-1322092882.031249",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2007-Q2","-1716517612.096749",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2007-Q3","-1448331989.953814",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2007-Q4","-1609417765.765624",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2008-Q1","-2366602473.61298",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2008-Q2","-2175037219.499999",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2008-Q3","-1455868684.999974",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2008-Q4","-501111543.0937501",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2009-Q1","-209877768.5396797",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2009-Q2","-81900377.67741818",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2009-Q3","98562286.22726959",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2009-Q4","1034811404.169247",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2010-Q1","-71523998.47618864",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2010-Q2","123936324.9047626",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2010-Q3","3898938.96969699",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2010-Q4","16217740.18181821",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2011-Q1","-637004106.9531246",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2011-Q2","-397814272.9523796",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2011-Q3","-177449627.6363599",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2011-Q4","-379977398.6718751",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2012-Q1","-925152711.2307856",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2012-Q2","193392052.4516075",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2012-Q3","-180847883.6153825",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2012-Q4","226337894.0624999",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2013-Q1","-43105331.6129044",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2013-Q2","237094124.2222138",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2013-Q3","160358051.2121228",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2013-Q4","436275648.6249997",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2014-Q1","1794217.587301527",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2014-Q2","155369944.8387168",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2014-Q3","1105198147.636373",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2014-Q4","451067009.7656251",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2015-Q1","-519816281.428591",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2015-Q2","-569833500.1290129",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2015-Q3","77926665.00000045",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2015-Q4","-34051968.2153857",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2016-Q1","-192629036.1290237",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2016-Q2","-319934969.1692361",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2016-Q3","129026456.4393942",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2016-Q4","-52447531.64062468",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2017-Q1","-21210754.70769196",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2017-Q2","-95334300.80645243",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2017-Q3","353028341.9230782",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2017-Q4","282619666.8571384",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2018-Q1","-258135000.0000031",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2018-Q2","-138022256.7619074",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2018-Q3","296877133.7538376",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2018-Q4","267490019.3749989",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2019-Q1","315676310.8571337",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2019-Q2","117774996.9999989",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2019-Q3","698310961.8484694",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2019-Q4","928441443.3749987",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2020-Q1","950989925.5468758",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2020-Q2","827535570.7096727",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2020-Q3","1302107969.621205",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2020-Q4","1067214679.630803",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2021-Q1","699161024.8571333",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2021-Q2","-54986506.66666512",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2021-Q3","452953317.8030364",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2021-Q4","-112076959.5000064",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2022-Q1","-933218966.3125",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2022-Q2","-1246324663.238118",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2022-Q3","-878059578.8787808",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2022-Q4","-1264790117.999999",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2023-Q1","63747295.60000057",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2023-Q2","118872863.532263",""
"Lithuania, Republic of","Net (credits less debits)","Current account balance (credit less debit)","US dollar","Quarterly","2023-Q3","401394335.846167",""
